Formalisasi,Stopword Removal
"['mau', 'daftar', 'aju', 'freeongkir', 'untuk', 'jual', 'saja', 'lama', 'dan', 'susah', 'ga', 'kaya', 'ecomerce', 'belah', 'tinggal', 'klik', 'ga', 'perlu', 'aju', 'ribet', 'banget']",daftar aju freeongkir jual susah ga kaya ecomerce belah tinggal klik ga aju ribet banget
"['tidak_bisa', 'masuk', 'ah', 'jelek', 'pakai', 'akun', 'google', 'tidak_bisa', 'akun', 'fb', 'tidak_bisa', 'pakai', 'no', 'seluler', 'tidak_bisa']",tidak bisa masuk ah jelek pakai akun google tidak bisa akun fb tidak bisa pakai no seluler tidak bisa
"['makin', 'ribet', 'belanja', 'di', 'shopee', 'harus', 'di', 'foto', 'dulu', 'sama', 'kurir', 'nya', 'sedang apa', 'sih', 'pakai', 'di', 'foto', 'segala', 'kita', 'kalau', 'barang', 'sampai', 'juga', 'ga', 'perlu', 'di', 'foto', 'tidak apa apa', 'ga', 'penting']",ribet belanja shopee foto kurir nya sedang apa sih pakai foto barang ga foto tidak apa apa ga
"['kenapa', 'voucer', 'guna', 'baru', 'tidak_bisa', 'guna', 'masa', 'tera', 'voucer', 'sudah', 'guna', 'padahal', 'baru', 'banget', 'daftar', 'shopee']",voucer tidak bisa tera voucer banget daftar shopee
"['shopee', 'lebih baik', 'fokus', 'bikin', 'tempat', 'lapak', 'jual', 'saja', 'tidak_perlu', 'ada', 'jasa', 'ekspedisi', 'shopee', 'exspres', 'karena', 'jasa', 'shopee', 'exspres', 'sangat', 'buruk', 'jelek', 'tidak_seperti', 'jnt', 'dan', 'jne', 'sekali', 'lagi', 'ekspedisi', 'kalian', 'buruk', 'sangat', 'sangat', 'buruk']",shopee lebih baik fokus bikin lapak jual tidak perlu jasa ekspedisi shopee exspres jasa shopee exspres buruk jelek tidak seperti jnt jne ekspedisi buruk buruk
"['sortir', 'dan', 'lapor', 'ke', 'polisi', 'supaya', 'ada', 'efek', 'jera', 'kalau', 'hanya', 'akun', 'di', 'blokir', 'telah', 'tolak', 'bayar', 'pesan', 'cod', 'dia', 'bisa', 'daftar', 'akun', 'lagi', 'dengan', 'nomor', 'baru', 'beli', 'abal', 'beli', 'tipu', 'yang', 'checkout', 'dengan', 'metode', 'cod', 'yang', 'enak', 'tolak', 'bayar', 'pesan', 'jual', 'di', 'rugi', 'waktu', 'dan', 'juga', 'uang', 'lebih', 'bagi', 'jual', 'sistem', 'jastip', 'seperti', 'saya']",sortir lapor polisi efek jera akun blokir tolak bayar pesan cod daftar akun nomor beli abal beli tipu checkout metode cod enak tolak bayar pesan jual rugi uang jual sistem jastip
"['ganyaman', 'banget', 'sekarang', 'shopeenya', 'masak', 'tidak ada', 'voucer', 'gratong', 'yang', 'biasa', 'voucer', 'semua', 'khusus', 'buat', 'yang', 'shopeepay', 'paylater', 'kalau', 'mau', 'co', 'ongkos kirim', 'bisa', 'sampai', 'banyak', 'barang', 'dari', 'jakarta', 'kasih', 'yang', 'dijawa', 'kalau', 'mau', 'co']",ganyaman banget shopeenya masak tidak ada voucer gratong voucer khusus shopeepay paylater co ongkos kirim barang jakarta kasih dijawa co
"['hati', 'hati', 'kalau', 'belanja', 'online', 'sini', 'tidak_lama', 'indah', 'terus', 'yang', 'didapet', 'tidak_selalu', 'untung', 'terus', 'yang', 'didapet', 'garansi', 'shopee', 'cuma', '', 'real']",hati hati belanja online tidak lama indah didapet tidak selalu untung didapet garansi shopee  real
"['tarik', 'uang', 'dari', 'shopee', 'ini', 'lama', 'minta', 'ampun', 'nunggu', 'uang', 'masuk', 'ke', 'rekening', 'bisa', 'pergi', 'dulu', 'naik', 'haji', 'nikah', 'dan', 'selamat', 'dunia', 'heran', 'sudah', 'gilir', 'deposit', 'instan', 'tapi', 'pas', 'withdraw', 'hari', 'hari', 'sangat', 'buruk']",tarik uang shopee ampun nunggu uang masuk rekening pergi haji nikah selamat dunia heran gilir deposit instan pas withdraw buruk
"['halo', 'pihak', 'shopee', 'turut', 'ku', 'di', 'shopee', 'itu', 'kurang', 'bagus', 'saya', 'mau', 'pesan', 'barang', 'tapi', 'alamat', 'tidak_bisa', 'di', 'rumah', 'sendiri', 'buat', 'lokasi', 'pakai', 'maps', 'harus', 'kalau', 'mau', 'buat', 'lokasi', 'nya', 'itu', 'ada', 'dua', 'pilih', 'isi', 'kayak', 'formulir', 'dan', 'maps', 'ini', 'mah', 'cuman', 'maps', 'saja', 'apalagi', 'susah', 'di', 'cari', 'kalau', 'di', 'cari', 'ke', 'ulang', 'lagi', 'terus', 'kalau', 'ke', 'ulang', 'tuh', 'ke', 'jakarta', 'lagi', 'maps', 'nya', 'dan', 'lagi', 'ongkirnya', 'mahal', 'banget', 'di', 'shopee', 'ongkirnya', 'mahal', 'banget', 'di', 'aplikasi', 'yang', 'lain', 'saja', 'murah', 'banget', 'ongkirnya']",halo shopee ku shopee bagus pesan barang alamat tidak bisa rumah lokasi pakai maps lokasi nya pilih isi kayak formulir maps mah cuman maps susah cari cari ulang ulang tuh jakarta maps nya ongkirnya mahal banget shopee ongkirnya mahal banget aplikasi murah banget ongkirnya
"['parah', 'sekarang', 'sudah', 'gk', 'bisa', 'gratis', 'ongkos kirim', 'lagi', 'untuk', 'jasa', 'kirim', 'tidak_bisa', 'milih', 'lagi', 'hanya', 'sedia', 'reguler', 'saja']",parah gk gratis ongkos kirim jasa kirim tidak bisa milih sedia reguler
"['aplikasi', 'tidak_guna', 'sudah', 'saya', 'pesan', 'barang', 'sini', 'tapi', 'barang', 'saya', 'tidak_sampai', 'juga', 'belum', 'lagi', 'saya', 'harus', 'di', 'komplain', 'sama', 'konsumen', 'saya', 'kwrna', 'barang', 'tidak_sampai', 'juga', 'sudah', 'saya', 'laporin', 'di', 'email', 'juga', 'di', 'respon', 'biasa', 'saja', 'belum', 'lagi', 'barang', 'yang', 'saya', 'pesan', 'udh', 'di', 'bayar', 'duluan', 'jadi', 'udh', 'di', 'komplain', 'konsumen', 'bahkan', 'ikut', 'rugi', 'lebih baik', 'copot', 'saja', 'aplikasi']",aplikasi tidak guna pesan barang barang tidak sampai komplain konsumen kwrna barang tidak sampai laporin email respon barang pesan udh bayar duluan udh komplain konsumen rugi lebih baik copot aplikasi
"['kenapa', 'shepee', 'sekarang', 'susah', 'banget', 'pakai', 'kalau', 'dapat', 'voucer', 'guna', 'baru', 'pasti', 'tidak_bisa', 'di', 'pakai', 'itu', 'kenapa', 'yaa', 'dulu', 'tidak', 'penah', 'gitu', 'sekarang', 'kok', 'gituu', 'iya', 'heran', 'dehh', 'padahall', 'itu', 'voucer', 'belum', 'ada', 'yang', 'make', 'kok', 'ada', 'tulis', 'voucer', 'sudah', 'guna', 'terus', 'yang', 'gunain', 'siapa', 'terus', 'kalau', 'mau', 'chekout', 'ituu', 'lot', 'nya', 'minta', 'ampun', 'padahl', 'sinyal', 'sudah', 'buagus', 'banget', 'kenapaa', 'yaa', 'shopee', 'tidak', 'seperti', 'dulu', 'duluu', 'nyaman', 'banget', 'pakai', 'shopee', 'tapi', 'sekarang', 'kalau', 'make', 'bikin', 'emosi', 'saja']",shepee susah banget pakai voucer tidak bisa pakai yaa penah gitu gituu iya heran dehh padahall voucer make tulis voucer gunain chekout ituu lot nya ampun padahl sinyal buagus banget kenapaa yaa shopee duluu nyaman banget pakai shopee make bikin emosi
"['aplikasi', 'gk', 'lancar', 'buka', 'ribet', 'sekali', 'pilih', 'bekanja', 'tapi', 'tunjuk', 'kirim', 'je', 'slamat', 'nana', 'tidsk', 'sda', 'terus', 'bagaimana', 'ribet', 'sekali', 'semua', 'langkah', 'ikut', 'tapi', 'tetap', 'tudak', 'ada', 'promo', 'banyak', 'tapi', 'tidak', 'fpt', 'guna', 'hm']",aplikasi gk lancar buka ribet pilih bekanja kirim je slamat nana tidsk sda ribet langkah tudak promo fpt hm
"['barang', 'nya', 'tidak_sesuai', 'dengan', 'yang', 'di', 'pasar', 'barang', 'rusak', 'kok', 'di', 'kirim', 'saya', 'sangat', 'bener', 'kecewa', 'dengan', 'barang', 'yang', 'di', 'di', 'terima', 'usul', 'saya', 'kalau', 'tidak_mau', 'seret', 'rezeki', 'nya', 'tidak_jual', 'sudah', 'dari', 'pada', 'dosa']",barang nya tidak sesuai pasar barang rusak kirim bener kecewa barang terima usul tidak mau seret rezeki nya tidak jual dosa
"['sudah', 'bulan', 'akun', 'shopi', 'saya', 'tidak_bisa', 'buka', 'alas', 'tinjau', 'akun', 'kenapa', 'bagaimana', 'cara', 'pesan', 'agen', 'shopi']",akun shopi tidak bisa buka alas tinjau akun pesan agen shopi
"['benar', 'aplikasi', 'ini', 'sangatt', 'jelek', 'layan', 'lot', 'kaya', 'siput', 'sebell']",aplikasi sangatt jelek layan lot kaya siput sebell
"['kok', 'shopee', 'makin', 'sampah', 'iya', 'min', 'hampir', '', 'sesuatu', 'yang', 'saya', 'cari', 'ga', 'pernah', 'ada', 'si', 'shopee', 'alias', 'blokir', 'lebih baik', 'tokopedia']",shopee sampah iya min  cari ga si shopee alias blokir lebih baik tokopedia
"['kenapa', 'ga', 'bisa', 'milih', 'jasa', 'kirim', 'sekarang', 'tambah', 'mahal', 'buat', 'jual', 'biasa', 'jadi', 'susah', 'apalagi', 'musim', 'covid', 'kya', 'gin', 'apa', 'susah', 'sekarang', 'mau', 'jual', 'juga', 'sulit']",ga milih jasa kirim mahal jual susah musim covid kya gin susah jual sulit
"['saya', 'mau', 'beli', 'barang', 'cuma', 'alamat', 'aneh', 'benar', 'sudah', 'masa', 'saya', 'di', 'bandar', 'lampung', 'cuma', 'kata', 'lampung', 'timur', 'kan', 'tidak jelas', 'makanya', 'pakai', 'google', 'maps', 'dong', 'kayak', 'lazada', 'jadi', 'tidak_emosi']",beli barang alamat aneh bandar lampung lampung timur tidak jelas pakai google maps kayak lazada tidak emosi
"['kualitas', 'shopee', 'kurang', 'baik', 'masa', 'saya', 'mau', 'transaksi', 'atau', 'isi', 'saldo', 'selalu', 'error', 'saya', 'coba', 'hari', 'ikut', 'pun', 'tetap', 'error', 'saya', 'harap', 'hal', 'ini', 'dapat', 'di', 'tindak', 'lanjut', 'agar', 'guna', 'shopee', 'rasa', 'nyaman', 'untuk', 'belanja']",kualitas shopee transaksi isi saldo error coba error harap tindak shopee nyaman belanja
"['tidak_di', 'dowload', 'kirim', 'lama', 'ongkos kirim', 'mahal', 'pelit', 'gratis', 'ongkos kirim', 'pindah', 'aplikasi', 'lain', 'saja']",tidak di dowload kirim ongkos kirim mahal pelit gratis ongkos kirim pindah aplikasi
"['shopee', 'kok', 'makin', 'ga', 'jelas', 'iya', 'sudah', 'senang', 'dapat', 'voucer', 'gratis', 'ongkos kirim', 'nyata', 'ga', 'bisa', 'di', 'gunaiin', 'kalau', 'ga', 'niat', 'kasih', 'voucer', 'ga', 'perlu', 'memberikan']",shopee ga iya senang voucer gratis ongkos kirim nyata ga gunaiin ga niat kasih voucer ga
"['tidak_bisa', 'beri', 'nilai', 'bintang', 'saat', 'ulas', 'ketika', 'beri', 'barang', 'tidak_sesuai', 'di', 'paksa', 'harus', 'beri', 'nilai', 'bintang', 'atas']",tidak bisa nilai bintang ulas barang tidak sesuai paksa nilai bintang
"['mau', 'daftar', 'pertama', 'kali', 'nmer', 'kok', 'bisa', 'sama', 'dng', 'orang', 'lain', 'aneh', 'banget', 'gimana', 'mana', 'mau', 'login', 'kalau', 'nmer', 'bisa', 'sama', 'wah', 'nmer', 'sya', 'buat', 'tipu', 'ini']",daftar kali nmer dng orang aneh banget gimana login nmer nmer sya tipu
"['splater', 'tolong', 'dong', 'benar', 'jadi', 'rugi', 'ini', 'saya', 'mau', 'bayar', 'ga', 'bisa', 'terus', 'sampai', 'lewat', 'dan', 'akhir', 'kena', 'denda', 'gara', 'gara', 'ganggu', 'ga', 'bisa', 'bayar', 'kode', 'bayar', 'ga', 'muncul', 'tetus', 'lewat', 'tfga', 'bisa', 'indomart', 'ga', 'bisa']",splater tolong rugi bayar ga kena denda gara gara ganggu ga bayar kode bayar ga muncul tetus tfga indomart ga
"['untuk', 'kembali', 'dana', 'ke', 'rekening', 'milik', 'terlalu', 'ribet', 'harus', 'ktp', 'alamat', 'dan', 'lain', 'telah', 'ktp', 'terfertivikasi', 'harus', 'daftar', 'masuk', 'no', 'rekening', 'bank', 'dulu', 'dan', 'nunggu', 'lagi', 'vertifikasi', 'walau', 'emang', 'untuk', 'aman', 'tapi', 'kesan', 'bahkan', 'sangat', 'susah', 'guna']",dana rekening milik ribet ktp alamat ktp terfertivikasi daftar masuk no rekening bank nunggu vertifikasi emang aman kesan susah
"['ongkirnya', 'sudah', 'mahal', 'dikalimantan', 'kemarin', 'masih', 'murah', 'sekarang', 'sudah', 'ribu', 'lebih baik', 'beli', 'tempat', 'lain', 'kalau', 'mahal', 'ongki', 'nya', 'begini', 'mana', 'tidak', 'ada', 'pilih', 'kirim', 'nya', 'lagi']",ongkirnya mahal dikalimantan kemarin murah ribu lebih baik beli mahal ongki nya pilih kirim nya
"['ini', 'aplikasi', 'bagaimana', 'sih', 'gk', 'tanggung', 'jawab', 'banget', 'kemarin', 'aman', 'saja', 'sekarang', 'kok', 'udh', 'kacau', 'pesan', 'saya', 'sudah', 'dari', 'minggu', 'yang', 'lalu', 'tapi', 'tidak_sampai', 'dari', 'luar', 'negeri', 'tapi', 'udh', 'sampai', 'jakarta', 'tapi', 'sampai', 'sekarang', 'di', 'situ', 'saja', 'saya', 'pesan', 'jual', 'tapi', 'tidak_mau', 'tanggung', 'jawab', 'padahal', 'saya', 'sudah', 'bayar', 'saya', 'ini', 'jual', 'kalau', 'gin', 'cara', 'saya', 'rugi', 'dong', 'tolong', 'dong', 'responnya']",aplikasi sih gk tanggung banget kemarin aman udh kacau pesan minggu tidak sampai negeri udh jakarta situ pesan jual tidak mau tanggung bayar jual gin rugi tolong responnya
"['shopee', 'makin', 'pelit', 'ga', 'kayak', 'dulu', 'makin', 'males', 'belanja', 'di', 'shopee', 'tidak ada', 'event', 'tarik', 'balikin', 'shopee', 'seperti', 'dulu', 'tolong', 'omg', 'antusias', 'banget', 'pas', 'ada', 'eh', 'nyata', 'cashbacknya', 'dikit', 'banget', 'parah', 'sih', 'shopee', 'shopee', 'ngerombak', 'aplikasi', 'melulu', 'deh', 'lebih baik', 'benerin', 'kerja']",shopee pelit ga kayak males belanja shopee tidak ada event tarik balikin shopee tolong omg antusias banget pas eh nyata cashbacknya dikit banget parah sih shopee shopee ngerombak aplikasi melulu deh lebih baik benerin kerja
"['saya', 'pesan', 'token', 'listrik', 'sudah', 'bayar', 'masa', 'harus', 'nunggu', 'jam', 'buat', 'konfirmasi', 'pesnaan', 'yang', 'jelas', 'ganggu', 'sekali', 'ada', 'desak']",pesan token listrik bayar nunggu jam konfirmasi pesnaan ganggu desak
"['team', 'shopee', 'ga', 'bisa', 'nanganin', 'mas', 'otp', 'yang', 'akhir', 'uang', 'penjualanan', 'di', 'tahan', 'hari', 'karena', 'ga', 'bisa', 'daftar', 'rekening', 'kait', 'masalah', 'otp', 'mohon', 'perhati', 'team', 'kembang', 'shopee', 'tidak_sampai', 'umkm', 'runtuh', 'karena', 'shopee']",team shopee ga nanganin mas otp uang penjualanan tahan ga daftar rekening kait otp mohon perhati team kembang shopee tidak sampai umkm runtuh shopee
"['tahun', 'tahun', 'pakai', 'shopee', 'sekarang', 'males', 'lebih baik', 'pindah', 'ke', 'lapak', 'lain', 'sekarang', 'tidak_bisa', 'milih', 'jasa', 'kirim', 'kecewa']",pakai shopee males lebih baik pindah lapak tidak bisa milih jasa kirim kecewa
"['aplikasi', 'mudah', 'di', 'hack', 'flassale', 'nya', 'hilang', 'terus', 'pindah', 'pindah', 'karena', 'ada', 'yang', 'pakai', 'robot', 'mudah', 'banget', 'di', 'hack', 'aplikasi']",aplikasi mudah hack flassale nya hilang pindah pindah pakai robot mudah banget hack aplikasi
"['dulu', 'pernah', 'pasang', 'aplikasi', 'ini', 'dan', 'sekarang', 'saya', 'coba', 'lagi', 'masih', 'sama', 'saja', 'ribet', 'nya', 'mau', 'mes', 'barang', 'masang', 'alamat', 'konfirmasi', 'nya', 'error']",pasang aplikasi coba ribet nya mes barang masang alamat konfirmasi nya error
"['aplikasi', 'ini', 'baru', 'awal', 'lounching', 'bagus', 'bangets', 'hari', 'jalan', 'aplikasi', 'banyak', 'baru', 'dan', 'sampah', 'yang', 'masuk', 'tolong', 'shoppe', 'di', 'baik', 'sistem', 'aplikasi', 'juga', 'baik', 'ongkos kirim', 'yang', 'sekarang', 'makin', 'mahal', 'sulit', 'beli', 'dalam', 'pilih', 'brang', 'tuk', 'di', 'beli', 'berat', 'ongkos kirim']",aplikasi lounching bagus bangets jalan aplikasi sampah masuk tolong shoppe sistem aplikasi ongkos kirim mahal sulit beli pilih brang tuk beli berat ongkos kirim
"['ongkirnya', 'jadi', 'mahal', 'karena', 'tidak_bisa', 'pilih', 'jasa', 'kirim', 'buat', 'kalian', 'yang', 'mau', 'unduh', 'aplikasi', 'ini', 'lebih baik', 'pikir', 'pikir', 'dulu', 'karena', 'ongkirnya', 'mahal', 'tambah', 'lagi', 'tidak_bisa', 'pilih', 'jasa', 'kirim', 'ongkirnya', 'jadi', 'kali', 'lipat', 'dari', 'biasa']",ongkirnya mahal tidak bisa pilih jasa kirim unduh aplikasi lebih baik pikir pikir ongkirnya mahal tidak bisa pilih jasa kirim ongkirnya kali lipat
"['jadi', 'males', 'cod', 'ada', 'biaya', 'tangan', 'ongkos kirim', 'di', 'jabodetabek', 'mahal', 'juga', 'yang', 'lain', 'saja', 'cuma']",males cod biaya tangan ongkos kirim jabodetabek mahal
"['bijak', 'baru', 'shopee', 'buat', 'beli', 'gk', 'bisa', 'pilih', 'jasa', 'kirim', 'bahkan', 'tentu', 'shopee']",bijak shopee beli gk pilih jasa kirim shopee
"['suka', 'error', 'apalagi', 'pas', 'main', 'di', 'shopee', 'game', 'padahal', 'kuota', 'penuh', 'tolong', 'baik', 'lagi', 'biar', 'nyaman', 'main', 'game']",suka error pas main shopee game kuota penuh tolong biar nyaman main game
"['ga', 'jelas', 'banget', 'voucer', 'freong', 'tidak', 'bisa', 'dipake', 'dadak', 'baik', 'lagi', 'kualitas', 'koneksi', 'juga', 'super', 'lot', 'banget', 'kalau', 'lagi', 'ada', 'event', 'kayak', 'gitu', 'yang', 'maksimalin', 'doang', 'akses', 'langgan', 'susah', 'banget', 'mau', 'checkout', 'juga', 'bagaimana', 'sih', 'ini', 'marketplace', 'besar', 'juga', 'tapi', 'buruk', 'banget', 'akses']",ga banget voucer freong dipake dadak kualitas koneksi super lot banget event kayak gitu maksimalin doang akses langgan susah banget checkout sih marketplace buruk banget akses
"['agak', 'kecewa', 'dengan', 'aplikasi', 'shopee', 'yang', 'sekarang', 'dulu', 'pernah', 'unduh', 'tapi', 'terus', 'seluler', 'ke', 'restart', 'terus', 'pas', 'unduh', 'lagi', 'aplikasi', 'bahkan', 'tidak_bisa', 'login', 'padahal', 'sudah', 'di', 'terbaru', 'daftar', 'pakai', 'akun', 'baru', 'pun', 'tidak_mau', 'tolong', 'ini', 'bagaimana', 'pihak', 'shopee', 'lama', 'lama', 'kalau', 'tidak_bisa', 'login', 'juga', 'copot', 'sepenuh', 'dari', 'seluler', 'saya', '', 'nilai', 'sangat', 'kecewa', '']",kecewa aplikasi shopee unduh seluler restart pas unduh aplikasi tidak bisa login terbaru daftar pakai akun tidak mau tolong shopee tidak bisa login copot sepenuh seluler  nilai kecewa 
"['sangat', 'buruk', 'mau', 'tambah', 'lokasi', 'saja', 'susah', 'nya', 'minta', 'ampun', 'padahal', 'jelas', 'pin', 'lokasi', 'sudah', 'benar']",buruk lokasi susah nya ampun pin lokasi
"['jambore', 'apa', 'appsnya', 'lelet', 'ga', 'bisa', 'di', 'buka', 'payah', 'kalau', 'yang', 'kirim', 'lama', 'tidak_di', 'ikut', 'serta']",jambore appsnya lelet ga buka payah kirim tidak di
"['kecewa', 'berat', 'makin', 'hari', 'makin', 'ribet', 'sudah', 'hari', 'cuma', 'pakai', 'voucer', 'ini', 'tambah', 'lagi', 'bisa', 'pakai', 'freeong', 'hadeh', 'parah']",kecewa berat ribet pakai voucer pakai freeong hadeh parah
"['shopee', 'sekarang', 'eneh', 'masa', 'muncul', 'logo', 'cod', 'nya', 'hanya', 'produk', 'ke', 'terus', 'sudah', 'daftar', 'gratis', 'ongkos kirim', 'ekstra', 'minggu', 'tiap', 'hari', 'pesan', 'ke', 'shopee', 'jawab', 'nya', 'gitu', 'saja', 'mau', 'jual', 'banyak', 'banget', 'habatannya', 'tolong', 'baik']",shopee eneh muncul logo cod nya produk daftar gratis ongkos kirim ekstra minggu pesan shopee nya gitu jual banget habatannya tolong
"['makin', 'payah', 'saja', 'orang', 'sini', 'tidak_pernah', 'terlambat', 'bayar', 'tapi', 'kok', 'limit', 'jadi', 'tidak_bisa', 'pakai', 'sedang apa', 'kasih', 'limit', 'gede', 'kalau', 'tidak_bisa', 'pakai']",payah orang tidak pernah terlambat bayar limit tidak bisa pakai sedang apa kasih limit gede tidak bisa pakai
"['sesal', 'unduh', 'aplikasi', 'ini', 'dari', 'kemarin', 'log', 'masuk', 'tidak_bisa', 'bisa', 'nunggu', 'kode', 'otp', 'tidak_muncul', 'muncul', 'sesal', 'banget', 'sesal', 'banget', 'di', 'baik', 'dong', 'aplikasi', 'nya', 'biar', 'sederhana', 'dan', 'mudah', 'buang', 'waktu', 'dan', 'kouta', 'saja', 'contoh', 'dong', 'aplikasi', 'tokopedia', 'dan', 'lazada', 'tidak_pakai', 'ribet', 'kalau', 'mau', 'log', 'masuk', 'dan', 'daftar']",sesal unduh aplikasi kemarin log masuk tidak bisa nunggu kode otp tidak muncul muncul sesal banget sesal banget aplikasi nya biar sederhana mudah buang kouta contoh aplikasi tokopedia lazada tidak pakai ribet log masuk daftar
"['kenapa', 'saldo', 'shopepay', 'saya', 'tidak_bisa', 'di', 'guna', 'padahal', 'saldo', 'sudah', 'cukup', 'bagaimana', 'ini', 'dari', 'pihak', 'shopee', 'tolong', 'konfirmasi']",saldo shopepay tidak bisa saldo shopee tolong konfirmasi
"['aku', 'saran', 'bagi', 'para', 'guna', 'yang', 'guna', 'aplikasi', 'jangan', 'mau', 'unduh', 'shoppe', 'bukti', 'saya', 'guna', 'baru', 'alami', 'kendala', 'masukkan', 'alamat', 'doang', 'gmn', 'mau', 'belanja', 'iklan', 'saja', 'bagus', 'tapi', 'aplikasi', 'jelek', 'banget', 'tim', 'cs', 'shoppe', 'ga', 'usa', 'balas', 'dengan', 'alas', 'jelas', 'cache', 'dululah', 'sinyal', 'harus', 'stabil', 'lah', 'balas', 'anda', 'tuh', 'dari', 'mesin', 'saya', 'tahu', 'jadi', 'basihlah', 'lebih baik', 'di', 'hapus', 'saja', 'aplikasi', 'ini', 'lebih baik', 'di', 'blibli', 'promonya', 'sedikt', 'tapi', 'paling', 'ga', 'percaya', 'dan', 'mudah', 'orang', 'belanja']",saran aplikasi unduh shoppe bukti alami kendala masukkan alamat doang gmn belanja iklan bagus aplikasi jelek banget tim cs shoppe ga usa balas alas cache dululah sinyal stabil balas tuh mesin basihlah lebih baik hapus aplikasi lebih baik blibli promonya sedikt ga percaya mudah orang belanja
"['hallo', 'kakak', 'shopee', 'kak', 'ini', 'saya', 'mau', 'bikin', 'toko', 'ko', 'untuk', 'ongkos kirim', 'nya', 'tidak_bisa', 'sih', 'kakak', 'jadi', 'saya', 'tidak', 'bisa', 'buat', 'toko', 'di', 'shoppe', 'tolong', 'gmn', 'iya', 'ini']",hallo kakak shopee kak bikin toko ko ongkos kirim nya tidak bisa sih kakak toko shoppe tolong gmn iya
"['shopee', 'kenapa', 'ini', 'saya', 'login', 'tidak bisa', 'bisa', 'mau', 'bayar', 'utang', 'harus', 'vervikasi', 'nomor', 'melulu', 'padahal', 'kata', 'sandi', 'dan', 'alamat', 'akun', 'nya', 'ga', 'lupaa', 'tolong', 'admin', 'sudah', 'di', 'updet', 'tetep', 'ajah', 'tidak bisa', 'bisa', 'nya', 'kita', 'harus', 'verivikasi', 'nomor', 'dulu', 'tolong', 'admin']",shopee login tidak bisa bayar utang vervikasi nomor melulu sandi alamat akun nya ga lupaa tolong admin updet tetep ajah tidak bisa nya verivikasi nomor tolong admin
"['asli', 'parah', 'shopee', 'express', 'lambat', 'lambat', 'jasa', 'kirim', 'lain', 'sudah', 'sampai', 'paket', 'ini', 'shopee', 'express', 'masih', 'stagnan', 'pas', 'lacak']",asli parah shopee express lambat lambat jasa kirim paket shopee express stagnan pas lacak
"['udh', 'coba', 'beberapa', 'produk', 'kenapa', 'jadi', 'tidak_bisa', 'pakai', 'jnt', 'padahal', 'kemarin', 'bisa', 'maaf', 'bintang', 'saya', 'turunin']",udh coba produk tidak bisa pakai jnt kemarin maaf bintang turunin
"['shopee', 'makin', 'lama', 'makin', 'aneh', 'dulu', 'guna', 'baru', 'bisa', 'pakai', 'voucer', 'gratis', 'ongkos kirim', 'lama', 'bulan', 'tapi', 'sekarang', 'cuman', 'satu', 'kali', 'doang']",shopee aneh pakai voucer gratis ongkos kirim cuman kali doang
"['balikin', 'lagi', 'dong', 'opsi', 'pilih', 'kirim', 'tidak_enak', 'banget', 'tidak_bisa', 'pilih', 'ongkos kirim', 'yang', 'murah', 'harus', 'pakai', 'yang', 'direcomendasiin', 'shopee', 'mana', 'id', 'express', 'jarang', 'di', 'recomended', 'masuk', 'duuh']",balikin opsi pilih kirim tidak enak banget tidak bisa pilih ongkos kirim murah pakai direcomendasiin shopee id express jarang recomended masuk duuh
"['gimana', 'lah', 'saya', 'kan', 'mau', 'belanja', 'shoope', 'guna', 'voucer', 'tapi', 'tidak bisa', 'padahal', 'saya', 'sudah', 'guna', 'nomor', 'handphone', 'baru', 'tapi', 'tetep', 'tidak bisa', 'gimana', 'ini', 'kak', 'masa', 'iyaa', 'nomor', 'handphone', 'nya', 'baru', 'harus', 'guna', 'handphone', 'yang', 'belum', 'daftar', 'shoope', 'jugaa', 'seluler', 'baru', 'tolong', 'jasa', 'kak']",gimana belanja shoope voucer tidak bisa nomor handphone tetep tidak bisa gimana kak iyaa nomor handphone nya handphone daftar shoope jugaa seluler tolong jasa kak
"['aplikasi', 'bagis', 'tapi', 'ingat', 'hati', 'hati', 'belanja', 'di', 'aplikasi', 'ini', 'sudah', 'ada', 'opnum', 'yang', 'yang', 'mengatasnamakan', 'shoopy', 'untuk', 'tipu', 'moga', 'shoopy', 'tingkat', 'keamananya', 'biar', 'korban', 'tidak', 'makin', 'banyak']",aplikasi bagis hati hati belanja aplikasi opnum mengatasnamakan shoopy tipu moga shoopy tingkat keamananya biar korban
"['awal', 'bagus', 'banget', 'iya', 'sampai', 'tahun', 'lalu', 'saya', 'kasih', 'bintang', 'tapi', 'pas', 'muncul', 'shopee', 'emas', 'tarik', 'banget', 'ini', 'saya', 'nabung', 'yang', 'mudah', 'kan', 'akhir', 'mulai', 'coba', 'beli', 'emas', 'lama', 'minggu', 'turut', 'beli', 'suruh', 'nunggu', 'lama', 'smpe', 'proses', 'beli', 'selesai', 'eh', 'bahkan', 'gagal', 'terus', 'saldo', 'dibalikin', 'kalau', 'masih', 'trial', 'lebih baik', 'tidak_di', 'launching', 'dong', 'masa', 'jawab', 'cs', 'lagi', 'baik', 'melulu', 'pihak', 'it', 'lama', 'itu', 'minggu', 'baik', 'kalian', 'baik', 'atau', 'bikin', 'ulang', 'sistem', 'hadeh']",bagus banget iya kasih bintang pas muncul shopee emas tarik banget nabung mudah coba beli emas minggu beli suruh nunggu smpe proses beli selesai eh gagal saldo dibalikin trial lebih baik tidak di launching cs melulu it minggu bikin ulang sistem hadeh
