negasi,Formalisasi
"['puas', 'tapi', 'blm', 'puas', 'banget', 'karena', 'cod', 'nya', 'tidak_nyampek', 'rumah', 'harus', 'ambil', 'sendiri', 'di', 'kantor', 'exspidisi', 'kota', 'yg', 'jarak', 'lumayan', 'jauh']","['puas', 'tapi', 'belum', 'puas', 'banget', 'karena', 'cod', 'nya', 'tidak_nyampek', 'rumah', 'harus', 'ambil', 'sendiri', 'di', 'kantor', 'exspidisi', 'kota', 'yang', 'jarak', 'lumayan', 'jauh']"
"['shope', 'mantap', 'dan', 'sya', 'bisa', 'nambah', 'wawas', 'dalam', 'barang', 'barang', 'yang', 'saya', 'belum', 'tahu', 'bisa', 'cek', 'harga', 'ekonomis', 'dan', 'barang', 'kualitas']","['shopee', 'mantap', 'dan', 'sya', 'bisa', 'nambah', 'wawas', 'dalam', 'barang', 'barang', 'yang', 'saya', 'belum', 'tahu', 'bisa', 'cek', 'harga', 'ekonomis', 'dan', 'barang', 'kualitas']"
"['akhir', 'perfoma', 'shoppe', 'kembali', 'lagi', 'telah', 'beberapa', 'kali', 'eror', 'tahun', 'lalu', 'moga', 'makin', 'mudah', 'ya', 'buat', 'belanja', 'di', 'shoppe']","['akhir', 'perfoma', 'shoppe', 'kembali', 'lagi', 'telah', 'beberapa', 'kali', 'error', 'tahun', 'lalu', 'moga', 'makin', 'mudah', 'iya', 'buat', 'belanja', 'di', 'shoppe']"
"['kenapa', 'aku', 'shopee', 'saya', 'jaring', 'nya', 'selalu', 'masalah', 'padahal', 'buat', 'app', 'yang', 'lain', 'lancar', 'aja', 'saya', 'hapus', 'data', 'malah', 'ngga', 'bisa', 'login', 'lagi']","['kenapa', 'aku', 'shopee', 'saya', 'jaringan', 'nya', 'selalu', 'masalah', 'padahal', 'buat', 'app', 'yang', 'lain', 'lancar', 'saja', 'saya', 'hapus', 'data', 'bahkan', 'tidak', 'bisa', 'login', 'lagi']"
"['aplikasi', 'ini', 'bantu', 'saya', 'buat', 'dompet', 'tip', 'dengan', 'cara', 'beri', 'diskon', 'besar', 'agar', 'aku', 'giur', 'terima', 'kasih', 'shopee']","['aplikasi', 'ini', 'bantu', 'saya', 'buat', 'dompet', 'tip', 'dengan', 'cara', 'beri', 'diskon', 'besar', 'agar', 'aku', 'giur', 'terima', 'kasih', 'shopee']"
"['tolong', 'privasi', 'nya', 'tingkat', 'soal', 'data', 'alamat', 'rumah', 'bisa', 'di', 'retas', 'orang', 'banyak', 'nomer', 'tidak_kenal', 'yg', 'atas', 'nama', 'shopee']","['tolong', 'privasi', 'nya', 'tingkat', 'soal', 'data', 'alamat', 'rumah', 'bisa', 'di', 'retas', 'orang', 'banyak', 'nomor', 'tidak_kenal', 'yang', 'atas', 'nama', 'shopee']"
"['aplikasi', 'ini', 'sekarang', 'jadi', 'lot', 'buka', 'foto', 'aja', 'ga', 'bisa', 'padahal', 'sinyal', 'saya', 'full', 'dulu', 'lancar', 'banget', 'sering', 'order', 'barang', 'skrg', 'gimana', 'mau', 'order', 'berat', 'banget', 'loading', 'nya', 'tolong', 'baik', 'lagi', 'biar', 'saya', 'ga', 'pindah', 'ke', 'lain', 'hati']","['aplikasi', 'ini', 'sekarang', 'jadi', 'lot', 'buka', 'foto', 'saja', 'ga', 'bisa', 'padahal', 'sinyal', 'saya', 'penuh', 'dulu', 'lancar', 'banget', 'sering', 'order', 'barang', 'sekarang', 'bagaimana', 'mau', 'order', 'berat', 'banget', 'loading', 'nya', 'tolong', 'baik', 'lagi', 'biar', 'saya', 'ga', 'pindah', 'ke', 'lain', 'hati']"
"['belanja', 'di', 'shopee', 'sangat', 'senang', 'sekali', 'kirim', 'yg', 'cepat', 'abang', 'kurir', 'yang', 'sangat', 'ramah', 'buat', 'nyaman', 'belanja']","['belanja', 'di', 'shopee', 'sangat', 'senang', 'sekali', 'kirim', 'yang', 'cepat', 'abang', 'kurir', 'yang', 'sangat', 'ramah', 'buat', 'nyaman', 'belanja']"
"['paling', 'suka', 'belanja', 'di', 'shopee', 'pilih', 'barang', 'banyak', 'dan', 'mudah', 'bayar', 'bantu', 'jg', 'dg', 'ada', 'shopee', 'pay', 'later']","['paling', 'suka', 'belanja', 'di', 'shopee', 'pilih', 'barang', 'banyak', 'dan', 'mudah', 'bayar', 'bantu', 'juga', 'dg', 'ada', 'shopee', 'bayar', 'later']"
"['tolong', 'dong', 'pihak', 'shopee', 'untuk', 'metode', 'bayar', 'cara', 'cod', 'di', 'akun', 'ku', 'di', 'aktif', 'lagi', 'baru', 'kali', 'paket', 'yang', 'gagal', 'masa', 'langsung', 'di', 'nonaktif', 'saya', 'juga', 'punya', 'alas', 'kenapa', 'paket', 'nya', 'gagal', 'paket', 'yg', 'pertama', 'belum', 'barang', 'dikirm', 'masih', 'proses', 'saya', 'sudah', 'aju', 'batal', 'ke', 'pihak', 'toko', 'tapi', 'mereka', 'tidak_mennggapi', 'tiba', 'paket', 'telah', 'kirim', 'terima', 'kasih']","['tolong', 'dong', 'pihak', 'shopee', 'untuk', 'metode', 'bayar', 'cara', 'cod', 'di', 'akun', 'ku', 'di', 'aktif', 'lagi', 'baru', 'kali', 'paket', 'yang', 'gagal', 'masa', 'langsung', 'di', 'nonaktif', 'saya', 'juga', 'punya', 'alas', 'kenapa', 'paket', 'nya', 'gagal', 'paket', 'yang', 'pertama', 'belum', 'barang', 'dikirm', 'masih', 'proses', 'saya', 'sudah', 'aju', 'batal', 'ke', 'pihak', 'toko', 'tapi', 'mereka', 'tidak_mennggapi', 'tiba', 'paket', 'telah', 'kirim', 'terima', 'kasih']"
"['untuk', 'yg', 'suka', 'belanja', 'olshop', 'dan', 'gga', 'mau', 'cape', 'harus', 'ngemall', 'semua', 'yg', 'di', 'butuh', 'ada', 'di', 'shopee', 'tingkat', 'lg', 'kualitas', 'jual', 'yg', 'baik']","['untuk', 'yang', 'suka', 'belanja', 'olshop', 'dan', 'gga', 'mau', 'capek', 'harus', 'ngemall', 'semua', 'yang', 'di', 'butuh', 'ada', 'di', 'shopee', 'tingkat', 'lagi', 'kualitas', 'jual', 'yang', 'baik']"
"['bagus', 'bgt', 'sih', 'mudah', 'dalam', 'belanja', 'udah', 'gitu', 'banyak', 'barang', 'murah', 'diskon', '', 'gratis', 'ongkir', 'terus', 'recomended', 'bgt', 'sih', 'aplikasi', 'ini', 'bhahahahahaha']","['bagus', 'banget', 'sih', 'mudah', 'dalam', 'belanja', 'sudah', 'gitu', 'banyak', 'barang', 'murah', 'diskon', '', 'gratis', 'ongkos kirim', 'terus', 'recomended', 'banget', 'sih', 'aplikasi', 'ini', 'bhahahahahaha']"
"['oke', 'banget', 'so', 'far', 'selalu', 'puas', 'sih', 'belanja', 'di', 'shopee', 'mudah', 'juga', 'ga', 'perlu', 'kmna', 'bisa', 'belanja', 'makasih', 'ya']","['oke', 'banget', 'so', 'far', 'selalu', 'puas', 'sih', 'belanja', 'di', 'shopee', 'mudah', 'juga', 'ga', 'perlu', 'kemana', 'bisa', 'belanja', 'terima kasih', 'iya']"
"['yang', 'kecewa', 'dati', 'shoper', 'tiap', 'ada', 'barang', 'yg', 'serba', 'ribu', 'selalu', 'tidak_bisa', 'saat', 'sudah', 'bisa', 'barang', 'habis', 'apa', 'ini', 'nama', 'trick', 'jual']","['yang', 'kecewa', 'dati', 'shoper', 'tiap', 'ada', 'barang', 'yang', 'serba', 'ribu', 'selalu', 'tidak_bisa', 'saat', 'sudah', 'bisa', 'barang', 'habis', 'apa', 'ini', 'nama', 'trick', 'jual']"
"['sangat', 'bagus', 'dan', 'sangat', 'bantu', 'ikan', 'banyak', 'bintang', 'untuk', 'shopee', 'saya', 'sangat', 'rekomendasi']","['sangat', 'bagus', 'dan', 'sangat', 'bantu', 'ikan', 'banyak', 'bintang', 'untuk', 'shopee', 'saya', 'sangat', 'rekomendasi']"
"['aplikasi', 'jual', 'online', 'baik', 'dan', 'percaya', 'saya', 'dari', 'jambi', 'sudah', 'sering', 'guna', 'aplikasi', 'ini']","['aplikasi', 'jual', 'online', 'baik', 'dan', 'percaya', 'saya', 'dari', 'jambi', 'sudah', 'sering', 'guna', 'aplikasi', 'ini']"
"['habis', 'di', 'update', 'kenapa', 'jadi', 'tidak_sensitif', 'ya', 'ktk', 'sentuh', 'aplikasi', 'seperti', 'ngehang', 'kl', 'si', 'klik', 'tp', 'kl', 'di', 'gulir', 'lancar', 'mohon', 'donk', 'baik', 'lg', 'kyk', 'biar', 'kemaren', 'thx']","['habis', 'di', 'terbaru', 'kenapa', 'jadi', 'tidak_sensitif', 'iya', 'ktk', 'sentuh', 'aplikasi', 'seperti', 'ngehang', 'kalau', 'si', 'klik', 'tapi', 'kalau', 'di', 'gulir', 'lancar', 'mohon', 'donk', 'baik', 'lagi', 'seperti', 'biar', 'kemarin', 'terima kasih']"
"['alhamdulillah', 'belanja', 'selalu', 'puas', 'dengan', 'produk', 'produk', 'yang', 'ada', 'di', 'shopee', 'kalau', 'bisa', 'jual', 'yg', 'ga', 'amanah', 'gausah', 'di', 'izinin', 'jual', 'shopee']","['alhamdulillah', 'belanja', 'selalu', 'puas', 'dengan', 'produk', 'produk', 'yang', 'ada', 'di', 'shopee', 'kalau', 'bisa', 'jual', 'yang', 'ga', 'amanah', 'gausah', 'di', 'izinin', 'jual', 'shopee']"
"['terimakasih', 'shopee', 'sudah', 'hadir', 'dalam', 'hidup', 'ku', 'wkwk', 'banyak', 'banget', 'manfaat', 'shopee', 'buat', 'akuu', 'dari', 'shopee', 'aku', 'bisa', 'belanja', 'buat', 'jual', 'kembali', 'dgn', 'harga', 'yang', 'oke', 'dan', 'kualitas', 'yang', 'oke', 'juga', 'sukses', 'selalu', 'shopee', 'moga', 'makin', 'banyak', 'promo', 'promo', 'tarik', 'dan', 'hadiah', 'yang', 'tarik', 'yaa', 'walaupun', 'aku', 'belum', 'pernah', 'dapat', 'hadiah', 'wkwk']","['terima kasih', 'shopee', 'sudah', 'hadir', 'dalam', 'hidup', 'ku', 'tertawa', 'banyak', 'banget', 'manfaat', 'shopee', 'buat', 'akuu', 'dari', 'shopee', 'aku', 'bisa', 'belanja', 'buat', 'jual', 'kembali', 'dengan', 'harga', 'yang', 'oke', 'dan', 'kualitas', 'yang', 'oke', 'juga', 'sukses', 'selalu', 'shopee', 'moga', 'makin', 'banyak', 'promo', 'promo', 'tarik', 'dan', 'hadiah', 'yang', 'tarik', 'yaa', 'walaupun', 'aku', 'belum', 'pernah', 'dapat', 'hadiah', 'tertawa']"
"['sangat', 'manfaat', 'bantu', 'sekali', 'trimakasih', 'shopee', 'smoga', 'makin', 'jd', 'yg', 'trdepan', 'sukses', 'sllu']","['sangat', 'manfaat', 'bantu', 'sekali', 'terima kasih', 'shopee', 'semoga', 'makin', 'jadi', 'yang', 'trdepan', 'sukses', 'selalu']"
"['aplikasi', 'jelek', 'banget', 'tapi', 'boonk', 'aplikasi', 'bagus', 'banget', 'buat', 'belanja', 'barang', 'murah', 'murah', 'gratis', 'ongkirnya', 'juga', 'banyak', 'barang', 'bagus', 'bagus', 'shopee', 'emang', 'ter', 'the', 'best', 'deh']","['aplikasi', 'jelek', 'banget', 'tapi', 'boonk', 'aplikasi', 'bagus', 'banget', 'buat', 'belanja', 'barang', 'murah', 'murah', 'gratis', 'ongkirnya', 'juga', 'banyak', 'barang', 'bagus', 'bagus', 'shopee', 'emang', 'ter', 'the', 'terbaik', 'deh']"
"['saya', 'syuka', 'rasa', 'bantu', 'dengan', 'shopee', 'nggak', 'ribet', 'juga', 'pokok', 'saya', 'suka', 'bangett', 'pake', 'aplikasi', 'ini', 'terimaksih', 'shopee', 'semua', 'ada', 'di', 'sini', 'pokok', 'love', 'love', 'dah']","['saya', 'syuka', 'rasa', 'bantu', 'dengan', 'shopee', 'tidak', 'ribet', 'juga', 'pokok', 'saya', 'suka', 'banget', 'pakai', 'aplikasi', 'ini', 'terimaksih', 'shopee', 'semua', 'ada', 'di', 'sini', 'pokok', 'love', 'love', 'sudah']"
"['aplikasi', 'bantu', 'sih', 'buat', 'belanja', 'tp', 'tidak_tau', 'masalah', 'mana', 'kalo', 'buka', 'shopee', 'lama', 'lama', 'lama', 'jd', 'lot', 'bgt', 'trs', 'nge', 'hang', 'tau', 'deh', 'yg', 'salah', 'hp', 'qu', 'apa', 'gimana', 'tidak_paham']","['aplikasi', 'bantu', 'sih', 'buat', 'belanja', 'tapi', 'tidak_tahu', 'masalah', 'mana', 'kalau', 'buka', 'shopee', 'lama', 'lama', 'lama', 'jadi', 'lot', 'banget', 'terus', 'nge', 'hang', 'tahu', 'deh', 'yang', 'salah', 'seluler', 'qu', 'apa', 'bagaimana', 'tidak_paham']"
"['udh', 'banyak', 'sy', 'cobain', 'belanja', 'di', 'aplikasi', 'lain', 'tapi', 'shopee', 'yang', 'paling', 'baik', 'sape', 'anak', 'aku', 'yang', 'kecil', 'aku', 'kasih', 'nama', 'shopee', 'he', 'he']","['udh', 'banyak', 'saya', 'cobain', 'belanja', 'di', 'aplikasi', 'lain', 'tapi', 'shopee', 'yang', 'paling', 'baik', 'sape', 'anak', 'aku', 'yang', 'kecil', 'aku', 'kasih', 'nama', 'shopee', 'he', 'he']"
"['so', 'far', 'so', 'good', 'slalu', 'tepat', 'wktu', 'yg', 'kirim', 'sesuai', 'pesan', 'yg', 'penting', 'baca', 'deskripsi', 'dgn', 'teliti', 'sblm', 'mes']","['so', 'far', 'so', 'bagus', 'selalu', 'tepat', 'waktu', 'yang', 'kirim', 'sesuai', 'pesan', 'yang', 'penting', 'baca', 'deskripsi', 'dengan', 'teliti', 'sebelum', 'mes']"
"['yu', 'belanja', 'di', 'shoppe', 'aja', 'banyak', 'chasbac', 'murah', 'aman', 'dan', 'kualitas', 'tidak_sampe', 'tinggal', 'capai', 'platinum', 'yu']","['yu', 'belanja', 'di', 'shoppe', 'saja', 'banyak', 'chasbac', 'murah', 'aman', 'dan', 'kualitas', 'tidak_sampai', 'tinggal', 'capai', 'platinum', 'yu']"
"['sangat', 'bantu', 'di', 'masa', 'pandemi', 'ini', 'tetap', 'bisa', 'belanja', 'dari', 'rumah', 'nice', 'aplikasi', 'suka', 'deh']","['sangat', 'bantu', 'di', 'masa', 'pandemi', 'ini', 'tetap', 'bisa', 'belanja', 'dari', 'rumah', 'bagus', 'aplikasi', 'suka', 'deh']"
"['no', 'online', 'shoping', 'di', 'indonesia', 'beri', 'layan', 'baik', 'service', 'harga', 'baik', '', 'kirim', 'yg', 'sangat', 'cepat', 'terima', 'kasih', 'shopee', 'ikan', 'selalu', 'puas', '', 'layan', 'baik', 'kepada', 'konsumen', 'god', 'job']","['no', 'online', 'shoping', 'di', 'indonesia', 'beri', 'layan', 'baik', 'service', 'harga', 'baik', '', 'kirim', 'yang', 'sangat', 'cepat', 'terima', 'kasih', 'shopee', 'ikan', 'selalu', 'puas', '', 'layan', 'baik', 'kepada', 'konsumen', 'tuhan', 'kerja']"
"['saya', 'saran', 'shopee', 'terap', 'pin', 'untuk', 'metode', 'bayar', 'cod', 'karena', 'sering', 'sekali', 'anak', 'anak', 'yang', 'usil', 'buat', 'pesan', 'jadi', 'ada', 'belanja', 'yang', 'kita', 'tidak_tau', 'kalo', 'terap', 'pin', 'seperti', 'bayar', 'shopeepay', 'kan', 'biar', 'lebih', 'aman']","['saya', 'saran', 'shopee', 'terap', 'pin', 'untuk', 'metode', 'bayar', 'cod', 'karena', 'sering', 'sekali', 'anak', 'anak', 'yang', 'usil', 'buat', 'pesan', 'jadi', 'ada', 'belanja', 'yang', 'kita', 'tidak_tahu', 'kalau', 'terap', 'pin', 'seperti', 'bayar', 'shopeepay', 'kan', 'biar', 'lebih', 'aman']"
"['shopee', 'sangat', 'bisa', 'kita', 'percaya', 'ini', 'alam', 'saya', 'saya', 'sdh', 'beberapa', 'kali', 'order', 'pesan', 'dan', 'beli', 'barang', 'dari', 'shopee', 'selalu', 'datang', 'dan', 'sesuai', 'barang', 'yg', 'saya', 'pesan', 'untuk', 'depan', 'shopee', 'tetap', 'seperti', 'ini', 'dan', 'selalu', 'percaya']","['shopee', 'sangat', 'bisa', 'kita', 'percaya', 'ini', 'alam', 'saya', 'saya', 'sdh', 'beberapa', 'kali', 'order', 'pesan', 'dan', 'beli', 'barang', 'dari', 'shopee', 'selalu', 'datang', 'dan', 'sesuai', 'barang', 'yang', 'saya', 'pesan', 'untuk', 'depan', 'shopee', 'tetap', 'seperti', 'ini', 'dan', 'selalu', 'percaya']"
"['baik', 'shopee', 'makin', 'sering', 'belanja', 'makin', 'banyak', 'kejut', 'yang', 'di', 'dapat', 'terimakasih', 'shopee', 'tariganfaisal']","['baik', 'shopee', 'makin', 'sering', 'belanja', 'makin', 'banyak', 'kejut', 'yang', 'di', 'dapat', 'terima kasih', 'shopee', 'tariganfaisal']"
"['senang', 'belanja', 'di', 'sope', 'cuma', 'paylater', 'nya', 'tolong', 'dong', 'naikin', 'limit', 'nya', 'lumayan', 'kan', 'bisa', 'beli', 'baju', 'lebaran', 'dengan', 'cicil', 'kali']","['senang', 'belanja', 'di', 'sope', 'cuma', 'paylater', 'nya', 'tolong', 'dong', 'naikin', 'limit', 'nya', 'lumayan', 'kan', 'bisa', 'beli', 'baju', 'lebaran', 'dengan', 'cicil', 'kali']"
"['apk', 'nya', 'jelek', 'banget', 'jelek', 'tapi', 'boong', 'buru', 'deh', 'download']","['aplikasi', 'nya', 'jelek', 'banget', 'jelek', 'tapi', 'bohong', 'buru', 'deh', 'unduh']"
"['kenapa', 'aku', 'udah', 'update', 'baru', 'masih', 'nggk', 'ada', 'spinjam', 'nya', 'min', 'tolong', 'dong', 'min', 'supaya', 'ada', 'spinjamnya', 'trimakasih']","['kenapa', 'aku', 'sudah', 'terbaru', 'baru', 'masih', 'tidak', 'ada', 'spinjam', 'nya', 'min', 'tolong', 'dong', 'min', 'supaya', 'ada', 'spinjamnya', 'terima kasih']"
"['shopee', 'tambahin', 'dong', 'bantu', 'teman', 'siram', 'dari', 'orang', 'jadi', 'orang', 'khasihan', 'teman', 'yang', 'sdh', 'aktif', 'orang', 'eh', 'ada', 'orang', 'yang', 'laen', 'yang', 'nyiram', 'tanam', 'kita', 'malah', 'tidak_bisa', 'balas', 'balik', 'siram', 'khan', 'khasihann']","['shopee', 'tambah', 'dong', 'bantu', 'teman', 'siram', 'dari', 'orang', 'jadi', 'orang', 'khasihan', 'teman', 'yang', 'sdh', 'aktif', 'orang', 'eh', 'ada', 'orang', 'yang', 'lain', 'yang', 'menyiram', 'tanam', 'kita', 'bahkan', 'tidak_bisa', 'balas', 'balik', 'siram', 'kan', 'khasihann']"
"['untuk', 'produk', 'flash', 'sale', 'sudah', 'dimasukin', 'keranjang', 'kok', 'tidak_bisa', 'di', 'checkout', 'mohon', 'tanggap', 'nya']","['untuk', 'produk', 'flash', 'sale', 'sudah', 'dimasukin', 'keranjang', 'kok', 'tidak_bisa', 'di', 'checkout', 'mohon', 'tanggap', 'nya']"
"['belanja', 'di', 'sini', 'sangat', 'bagus', 'apalagi', 'kalau', 'ada', 'voucher', 'nya', 'saya', 'suka', 'belanja', 'di', 'sini', 'kalaua', 'da', 'voucher', 'harap', 'saya', 'moga', 'ongkir', 'gratis', 'trus']","['belanja', 'di', 'sini', 'sangat', 'bagus', 'apalagi', 'kalau', 'ada', 'voucer', 'nya', 'saya', 'suka', 'belanja', 'di', 'sini', 'kalaua', 'da', 'voucer', 'harap', 'saya', 'moga', 'ongkos kirim', 'gratis', 'terus']"
"['aplikasi', 'yang', 'buat', 'saya', 'bantu', 'terima', 'kasih', 'shoppee', 'tapi', 'sekarang', 'kadang', 'aplikasi', 'kurang', 'stabil', 'kalau', 'lagi', 'puncak', 'sale', 'kadang', 'eror', 'mgkn', 'krn', 'terlalu', 'banyak', 'yg', 'pake', 'aplikasi', 'shopee']","['aplikasi', 'yang', 'buat', 'saya', 'bantu', 'terima', 'kasih', 'shoppee', 'tapi', 'sekarang', 'kadang', 'aplikasi', 'kurang', 'stabil', 'kalau', 'lagi', 'puncak', 'sale', 'kadang', 'error', 'mungkin', 'karena', 'terlalu', 'banyak', 'yang', 'pakai', 'aplikasi', 'shopee']"
"['is', 'the', 'best', 'tempat', 'belanja', 'yang', 'sangat', 'senang', 'dan', 'muas', 'banyak', 'diskon', 'dan', 'cashback', 'mantap', 'no', 'asua', 'tenggara']","['is', 'the', 'terbaik', 'tempat', 'belanja', 'yang', 'sangat', 'senang', 'dan', 'muas', 'banyak', 'diskon', 'dan', 'cashback', 'mantap', 'no', 'asua', 'tenggara']"
"['aplikasi', 'belanja', 'online', 'yg', 'tidak_ribet', 'mau', 'apa', 'ada', 'tinggal', 'klik', 'tp', 'sgt', 'bahaya', 'klo', 'jemari', 'terlalu', 'gercep']","['aplikasi', 'belanja', 'online', 'yang', 'tidak_ribet', 'mau', 'apa', 'ada', 'tinggal', 'klik', 'tapi', 'sangat', 'bahaya', 'kalau', 'jemari', 'terlalu', 'gerak cepat']"
"['shopee', 'sangat', 'bantu', 'buat', 'belanja', 'mohon', 'di', 'baik', 'supaya', 'loadingnya', 'lancar', 'krna', 'kendala', 'shopee', 'dari', 'dulu', 'cuma', 'loadingnya', 'lot']","['shopee', 'sangat', 'bantu', 'buat', 'belanja', 'mohon', 'di', 'baik', 'supaya', 'menunggu', 'lancar', 'karena', 'kendala', 'shopee', 'dari', 'dulu', 'cuma', 'menunggu', 'lot']"
"['naikin', 'atuh', 'limit', 'paylater', 'sama', 'spinjam', 'saya', 'sakitu', 'udah', 'rajin', 'belanja', 'juga', 'sama', 'rajin', 'ibadah', 'saya', 'teh', 'amiin']","['naikin', 'kalau begitu', 'limit', 'paylater', 'sama', 'spinjam', 'saya', 'sakitu', 'sudah', 'rajin', 'belanja', 'juga', 'sama', 'rajin', 'ibadah', 'saya', 'kakak perempuan', 'amiin']"
"['baru', 'pertama', 'kali', 'belanja', 'di', 'shopee', 'awal', 'nya', 'si', 'aga', 'ragu', 'ragu', 'tapi', 'nyoba', 'untuk', 'sen', 'ehternyata', 'barang', 'nya', 'sangat', 'muas', 'makasih', 'shopee']","['baru', 'pertama', 'kali', 'belanja', 'di', 'shopee', 'awal', 'nya', 'si', 'agak', 'ragu', 'ragu', 'tapi', 'coba', 'untuk', 'sen', 'ehternyata', 'barang', 'nya', 'sangat', 'muas', 'terima kasih', 'shopee']"
"['lama', 'belanja', 'di', 'shopee', 'selalu', 'rasa', 'puas', 'layan', 'oke', 'dapat', 'percaya', 'moga', 'makin', 'jaya']","['lama', 'belanja', 'di', 'shopee', 'selalu', 'rasa', 'puas', 'layan', 'oke', 'dapat', 'percaya', 'moga', 'makin', 'jaya']"
"['belanja', 'di', 'shopee', 'ga', 'pernah', 'dapet', 'barang', 'zonk', 'jadi', 'saya', 'guna', 'hari', 'hari', 'untuk', 'belanja', 'karena', 'aplksi', 'ini', 'sangat', 'percaya']","['belanja', 'di', 'shopee', 'ga', 'pernah', 'dapat', 'barang', 'bodoh', 'jadi', 'saya', 'guna', 'hari', 'hari', 'untuk', 'belanja', 'karena', 'aplikasi', 'ini', 'sangat', 'percaya']"
"['shoppe', 'luar', 'biasa', 'apalagi', 'telah', 'saya', 'di', 'acc', 'shopee', 'paylater', 'makin', 'sering', 'belanja', 'dan', 'pasti', 'bayar', 'tagih', 'tepat', 'waktu', 'dong']","['shoppe', 'luar', 'biasa', 'apalagi', 'telah', 'saya', 'di', 'accord', 'shopee', 'paylater', 'makin', 'sering', 'belanja', 'dan', 'pasti', 'bayar', 'tagih', 'tepat', 'waktu', 'dong']"
"['tempat', 'belanja', 'online', 'yg', 'nyaman', 'dan', 'friendly', 'telah', 'nyoba', 'banyak', 'olshop', 'baru', 'di', 'shopee', 'betah', 'lama', 'lama']","['tempat', 'belanja', 'online', 'yang', 'nyaman', 'dan', 'friendly', 'telah', 'coba', 'banyak', 'olshop', 'baru', 'di', 'shopee', 'betah', 'lama', 'lama']"
"['barang', 'nya', 'murah', 'tapi', 'tidak_murah', 'kualitas', 'barang', 'juga', 'bagus', 'cepat', 'sampai', 'pokok', 'syuka', 'banget']","['barang', 'nya', 'murah', 'tapi', 'tidak_murah', 'kualitas', 'barang', 'juga', 'bagus', 'cepat', 'sampai', 'pokok', 'syuka', 'banget']"
"['sekarang', 'udah', 'ada', 'shopee', 'pay', 'jadi', 'lebih', 'enak', 'krna', 'sering', 'dapet', 'gratis', 'ongkir', 'walaupun', 'ada', 'minimal', 'tpi', 'ada', 'biaya', 'admin', 'jika', 'isi', 'saldo', 'moga', 'tahan', 'seperti', 'ini', 'mantap']","['sekarang', 'sudah', 'ada', 'shopee', 'bayar', 'jadi', 'lebih', 'enak', 'karena', 'sering', 'dapat', 'gratis', 'ongkos kirim', 'walaupun', 'ada', 'minimal', 'tapi', 'ada', 'biaya', 'admin', 'jika', 'isi', 'saldo', 'moga', 'tahan', 'seperti', 'ini', 'mantap']"
"['saya', 'suka', 'shopee', 'makasih', 'shopee', 'barang', 'barang', 'yang', 'tawar', 'bagus', 'asal', 'kita', 'seleksi', 'dalam', 'beli']","['saya', 'suka', 'shopee', 'terima kasih', 'shopee', 'barang', 'barang', 'yang', 'tawar', 'bagus', 'asal', 'kita', 'seleksi', 'dalam', 'beli']"
"['ok', 'ongkir', 'ny', 'mantap', 'selalu', 'ada', 'ongkir', 'untuk', 'ringan', 'terus', 'tidak_kendor', 'tinggkat', 'kan', 'terus', 'supaya', 'makin', 'sukses']","['ok', 'ongkos kirim', 'ny', 'mantap', 'selalu', 'ada', 'ongkos kirim', 'untuk', 'ringan', 'terus', 'tidak_kendor', 'tinggkat', 'kan', 'terus', 'supaya', 'makin', 'sukses']"
"['pokok', 'asyik', 'punya', 'aplikasi', 'shopee', 'walau', 'ga', 'belanja', 'tapi', 'bisa', 'cuci', 'mata', 'dan', 'tunggu', 'harga', 'promo', '', 'discont']","['pokok', 'asik', 'punya', 'aplikasi', 'shopee', 'walau', 'ga', 'belanja', 'tapi', 'bisa', 'cuci', 'mata', 'dan', 'tunggu', 'harga', 'promo', '', 'discont']"
"['aplikasi', 'belanja', 'online', 'banyak', 'yang', 'harga', 'murah', 'beda', 'sama', 'aplikasi', 'online', 'lain', 'meski', 'toko', 'sama', 'harga', 'lebih', 'mahal', 'di', 'aplikasi', 'lain']","['aplikasi', 'belanja', 'online', 'banyak', 'yang', 'harga', 'murah', 'beda', 'sama', 'aplikasi', 'online', 'lain', 'meski', 'toko', 'sama', 'harga', 'lebih', 'mahal', 'di', 'aplikasi', 'lain']"
"['apk', 'percaya', 'udah', 'enak', 'aja', 'belanja', 'di', 'shopee', 'mantap', 'poko', 'belanja', 'aman', 'nyaman', 'dan', 'percaya', 'ya', 'di', 'shopee', 'ajja']","['aplikasi', 'percaya', 'sudah', 'enak', 'saja', 'belanja', 'di', 'shopee', 'mantap', 'poko', 'belanja', 'aman', 'nyaman', 'dan', 'percaya', 'iya', 'di', 'shopee', 'ajja']"
"['bantu', 'mningkatkan', 'hasil', 'krn', 'bisa', 'jual', 'tanpa', 'harus', 'kluar', 'rumah', 'musim', 'pandemi', 'trmksih', 'shopee', 'baik', 'moga', 'berkah', 'rizki', 'halal', 'ok', 'baik']","['bantu', 'mningkatkan', 'hasil', 'karena', 'bisa', 'jual', 'tanpa', 'harus', 'keluar', 'rumah', 'musim', 'pandemi', 'trmksih', 'shopee', 'baik', 'moga', 'berkah', 'rizki', 'halal', 'ok', 'baik']"
